stsadrid,stojahr,faeinksteuertot,FaVermSteuerTot,Jahrgang,SEX_CD,Zuzug Ort,Zuzug,Wegzug,Wegzug Ort,ZIVIL_CD,Zivilstand,Jahrgang Kind,Name Kind,is_male,age,age_group
1024,2018,12913.15,0.0,1969,M,Zuchwil SO,2007,,,GS,geschieden,0,,True,49,40-49
1024,2017,1465.45,0.0,1969,M,Zuchwil SO,2007,,,GS,geschieden,0,,True,48,40-49
1024,2016,1266.55,0.0,1969,M,Zuchwil SO,2007,,,GS,geschieden,0,,True,47,40-49
1113207,2019,3382.8,0.0,1979,M,Biberist SO,2014,,,GS,geschieden,0,,True,40,40-49
1113163,2018,4232.4,0.0,1974,M,Riedholz SO,2014,2019,,LE,ledig,0,,True,44,40-49
1113163,2017,3884.4,0.0,1974,M,Riedholz SO,2014,2019,,LE,ledig,0,,True,43,40-49
1113163,2016,3798.1,0.0,1974,M,Riedholz SO,2014,2019,,LE,ledig,0,,True,42,40-49
1113163,2015,4303.9,0.0,1974,M,Riedholz SO,2014,2019,,LE,ledig,0,,True,41,40-49
1113068,2014,3810.8,0.0,1968,M,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,True,46,40-49
1113068,2015,4500.0,0.0,1968,M,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,True,47,40-49
1113068,2016,4755.3,0.0,1968,M,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,True,48,40-49
1113068,2017,4427.1,0.0,1968,M,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,True,49,40-49
1113070,2014,2041.75,0.0,1970,F,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,False,44,40-49
1113070,2015,2347.05,0.0,1970,F,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,False,45,40-49
1113070,2016,2797.85,0.0,1970,F,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,False,46,40-49
1112947,2018,4450.95,0.0,1977,M,Derendingen SO,2014,2019,,VH,verheiratet,0,,True,41,40-49
1113070,2017,2517.35,0.0,1970,F,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,False,47,40-49
1113070,2019,2071.65,0.0,1970,F,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,False,49,40-49
1113077,2014,3122.65,0.0,1970,M,Biberist SO,2014,2014,,FT,verheiratet (freiw. getr.),0,,True,44,40-49
1113107,2017,0.0,0.0,1977,F,,2014,2017,,LE,ledig,0,,False,40,40-49
1113150,2014,4765.4,0.0,1965,M,Ingenbohl SZ,2014,,,VH,verheiratet,0,,True,49,40-49
1113158,2019,2750.0,0.0,1975,M,Olten SO,2014,,,LE,ledig,0,,True,44,40-49
1113158,2020,4099.5,0.0,1975,M,Olten SO,2014,,,LE,ledig,0,,True,45,40-49
1113163,2014,4849.9,0.0,1974,M,Riedholz SO,2014,2019,,LE,ledig,0,,True,40,40-49
1113070,2018,1357.85,0.0,1970,F,Lohn-Ammannsegg SO,2014,,,VH,verheiratet,0,,False,48,40-49
1112410,2015,0.0,0.0,1970,M,Luterbach SO,2013,2014,,FT,verheiratet (freiw. getr.),0,,True,45,40-49
1112410,2014,5482.0,0.0,1970,M,Luterbach SO,2013,2014,,FT,verheiratet (freiw. getr.),0,,True,44,40-49
1112410,2013,9317.8,0.0,1970,M,Luterbach SO,2013,2014,,FT,verheiratet (freiw. getr.),0,,True,43,40-49
1111810,2013,11525.7,0.0,1971,M,Zollikofen BE,2012,2014,,VH,verheiratet,0,,True,42,40-49
1111810,2014,0.0,0.0,1971,M,Zollikofen BE,2012,2014,,VH,verheiratet,0,,True,43,40-49
1111827,2015,503.75,0.0,1968,F,Recherswil SO,2014,2016,,FT,verheiratet (freiw. getr.),0,,False,47,40-49
1111827,2016,0.0,0.0,1968,F,Recherswil SO,2014,2016,,FT,verheiratet (freiw. getr.),0,,False,48,40-49
1111829,2012,4790.0,0.0,1963,F,Thun BE,2012,2016,,GS,geschieden,0,,False,49,40-49
1111831,2014,1971.05,0.0,1974,M,Süderen BE,2012,2016,,GS,geschieden,0,,True,40,40-49
1111831,2015,2346.3,0.0,1974,M,Süderen BE,2012,2016,,GS,geschieden,0,,True,41,40-49
1111831,2016,0.0,0.0,1974,M,Süderen BE,2012,2016,,GS,geschieden,0,,True,42,40-49
1111878,2013,0.0,0.0,1973,F,Zuchwil SO,2012,,,GS,geschieden,0,,False,40,40-49
1111878,2014,0.0,0.0,1973,F,Zuchwil SO,2012,,,GS,geschieden,0,,False,41,40-49
1111878,2015,0.0,0.0,1973,F,Zuchwil SO,2012,,,GS,geschieden,0,,False,42,40-49
1111878,2016,0.0,0.0,1973,F,Zuchwil SO,2012,,,GS,geschieden,0,,False,43,40-49
1111878,2017,0.0,0.0,1973,F,Zuchwil SO,2012,,,GS,geschieden,0,,False,44,40-49
1111878,2018,0.0,0.0,1973,F,Zuchwil SO,2012,,,GS,geschieden,0,,False,45,40-49
1111878,2019,0.0,0.0,1973,F,Zuchwil SO,2012,,,GS,geschieden,0,,False,46,40-49
1111810,2012,10124.75,0.0,1971,M,Zollikofen BE,2012,2014,,VH,verheiratet,0,,True,41,40-49
1111878,2020,0.0,0.0,1973,F,Zuchwil SO,2012,,,GS,geschieden,0,,False,47,40-49
1111809,2012,1136.2,0.0,1963,M,Derendingen SO,2012,2019,,VH,verheiratet,0,,True,49,40-49
1555,2012,0.0,0.0,1971,F,,1971,,,LE,ledig,0,,False,41,40-49
1111784,2012,0.0,0.0,1965,F,Halten SO,2012,,,GS,geschieden,0,,False,47,40-49
1111784,2013,3513.9,0.0,1965,F,Halten SO,2012,,,GS,geschieden,0,,False,48,40-49
1111784,2014,4152.5,0.0,1965,F,Halten SO,2012,,,GS,geschieden,0,,False,49,40-49
1555,2018,0.0,0.0,1971,F,,1971,,,LE,ledig,0,,False,47,40-49
1555,2017,0.0,0.0,1971,F,,1971,,,LE,ledig,0,,False,46,40-49
1555,2016,0.0,0.0,1971,F,,1971,,,LE,ledig,0,,False,45,40-49
1555,2015,0.0,0.0,1971,F,,1971,,,LE,ledig,0,,False,44,40-49
1555,2014,0.0,0.0,1971,F,,1971,,,LE,ledig,0,,False,43,40-49
1111800,2015,0.0,0.0,1975,M,Kräiligen BE,2012,,,LE,ledig,0,,True,40,40-49
1111800,2016,0.0,0.0,1975,M,Kräiligen BE,2012,,,LE,ledig,0,,True,41,40-49
1111800,2017,0.0,0.0,1975,M,Kräiligen BE,2012,,,LE,ledig,0,,True,42,40-49
1111800,2018,0.0,0.0,1975,M,Kräiligen BE,2012,,,LE,ledig,0,,True,43,40-49
1111800,2019,0.0,0.0,1975,M,Kräiligen BE,2012,,,LE,ledig,0,,True,44,40-49
1111800,2020,0.0,0.0,1975,M,Kräiligen BE,2012,,,LE,ledig,0,,True,45,40-49
1555,2013,0.0,0.0,1971,F,,1971,,,LE,ledig,0,,False,42,40-49
1555,2011,0.0,0.0,1971,F,,1971,,,LE,ledig,0,,False,40,40-49
1111783,2014,0.0,0.0,1968,F,Zuchwil SO,2012,2014,,LE,ledig,0,,False,46,40-49
1111905,2017,344.85,0.0,1972,F,Utzenstorf BE,2013,2021,,GS,geschieden,0,,False,45,40-49
1111905,2019,304.9,0.0,1972,F,Utzenstorf BE,2013,2021,,GS,geschieden,0,,False,47,40-49
1471,2019,622.9,0.0,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,49,40-49
1471,2018,1447.7,0.0,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,48,40-49
1471,2017,4784.85,0.0,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,47,40-49
1471,2016,0.0,0.0,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,46,40-49
1471,2015,9439.4,27.45,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,45,40-49
1471,2014,6481.5,1.05,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,44,40-49
1471,2013,6555.05,0.0,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,43,40-49
1471,2012,3002.7,0.0,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,42,40-49
1471,2011,5887.65,0.0,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,41,40-49
1471,2010,4595.4,0.0,1970,M,Obergerlafingen,1973,,,LE,ledig,0,,True,40,40-49
1470,2018,3908.0,0.0,1969,M,,1984,,,GS,geschieden,0,,True,49,40-49
1470,2017,2307.9,0.0,1969,M,,1984,,,GS,geschieden,0,,True,48,40-49
1470,2016,1472.5,0.0,1969,M,,1984,,,GS,geschieden,0,,True,47,40-49
1112013,2018,1250.1,0.0,1978,M,Winterthur ZH,2013,,,VH,verheiratet,0,,True,40,40-49
1112013,2019,848.3,0.0,1978,M,Winterthur ZH,2013,,,VH,verheiratet,0,,True,41,40-49
1112007,2016,844.45,0.0,1967,F,Biberist SO,2013,2019,,GS,geschieden,0,,False,49,40-49
1111905,2018,159.05,0.0,1972,F,Utzenstorf BE,2013,2021,,GS,geschieden,0,,False,46,40-49
1112007,2015,945.1,0.0,1967,F,Biberist SO,2013,2019,,GS,geschieden,0,,False,48,40-49
1112007,2013,236.2,0.0,1967,F,Biberist SO,2013,2019,,GS,geschieden,0,,False,46,40-49
1111905,2020,159.05,0.0,1972,F,Utzenstorf BE,2013,2021,,GS,geschieden,0,,False,48,40-49
1111937,2013,9622.9,0.0,1969,M,Stettlen BE,2013,2014,,LE,ledig,0,,True,44,40-49
1111937,2014,0.0,0.0,1969,M,Stettlen BE,2013,2014,,LE,ledig,0,,True,45,40-49
1111955,2013,0.0,0.0,1972,M,Kriegstetten SO,2013,2013,,LE,ledig,0,,True,41,40-49
1111967,2014,5318.3,0.0,1974,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,40,40-49
1111967,2015,3350.7,0.0,1974,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,41,40-49
1111967,2016,3224.45,0.0,1974,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,42,40-49
1111967,2017,5910.15,0.0,1974,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,43,40-49
1111967,2018,6372.6,0.0,1974,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,44,40-49
1111967,2019,5529.65,0.0,1974,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,45,40-49
1111967,2020,6372.6,0.0,1974,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,46,40-49
1111976,2013,3034.3,0.0,1964,M,Rüschegg Heubach BE,2013,,,FT,verheiratet (freiw. getr.),0,,True,49,40-49
1111989,2014,0.0,0.0,1973,F,,2013,,,GS,geschieden,0,,False,41,40-49
1111993,2013,0.0,0.0,1965,M,Oberentfelden AG,2013,,,GS,geschieden,0,,True,48,40-49
1111993,2014,0.0,0.0,1965,M,Oberentfelden AG,2013,,,GS,geschieden,0,,True,49,40-49
1112007,2014,551.05,0.0,1967,F,Biberist SO,2013,2019,,GS,geschieden,0,,False,47,40-49
1111783,2013,3095.2,0.0,1968,F,Zuchwil SO,2012,2014,,LE,ledig,0,,False,45,40-49
1111783,2012,1890.65,0.0,1968,F,Zuchwil SO,2012,2014,,LE,ledig,0,,False,44,40-49
1556,2019,0.0,0.0,1979,M,Ostermundigen,2004,2019,,VH,verheiratet,2014,Marie-Lourdes,True,40,40-49
1111532,2014,3508.3,0.0,1967,M,Solothurn SO,2012,,,VH,verheiratet,0,,True,47,40-49
1111532,2015,4318.8,0.0,1967,M,Solothurn SO,2012,,,VH,verheiratet,0,,True,48,40-49
1111532,2016,5823.5,0.0,1967,M,Solothurn SO,2012,,,VH,verheiratet,0,,True,49,40-49
1627,2020,5670.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2015,Elin,True,41,40-49
1627,2020,5670.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2015,Anic,True,41,40-49
1627,2020,5670.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2012,Jano,True,41,40-49
1627,2020,5670.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2009,Len,True,41,40-49
1627,2020,5670.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2007,Teo,True,41,40-49
1627,2019,5204.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2015,Elin,True,40,40-49
1627,2019,5204.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2015,Anic,True,40,40-49
1627,2019,5204.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2012,Jano,True,40,40-49
1627,2019,5204.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2009,Len,True,40,40-49
1627,2019,5204.75,0.0,1979,M,Solothurn SO,2008,,,VH,verheiratet,2007,Teo,True,40,40-49
1111563,2012,4504.9,0.0,1971,M,Ittigen BE,2012,2018,,VH,verheiratet,0,,True,41,40-49
1111563,2013,4452.15,0.0,1971,M,Ittigen BE,2012,2018,,VH,verheiratet,0,,True,42,40-49
1111532,2013,3611.8,0.0,1967,M,Solothurn SO,2012,,,VH,verheiratet,0,,True,46,40-49
1111563,2014,4640.25,0.0,1971,M,Ittigen BE,2012,2018,,VH,verheiratet,0,,True,43,40-49
1111532,2012,3817.2,0.0,1967,M,Solothurn SO,2012,,,VH,verheiratet,0,,True,45,40-49
1111468,2016,0.0,0.0,1971,M,Nennigkofen SO,2012,2016,,LE,ledig,0,,True,45,40-49
1111454,2013,0.0,0.0,1973,M,Utzenstorf BE,2020,,,VH,verheiratet,0,,True,40,40-49
1111454,2019,0.0,0.0,1973,M,Utzenstorf BE,2020,,,VH,verheiratet,0,,True,46,40-49
1111454,2020,1916.0,0.0,1973,M,Utzenstorf BE,2020,,,VH,verheiratet,0,,True,47,40-49
1111458,2014,1982.35,0.0,1974,F,Oberbipp BE,2012,,,LE,ledig,0,,False,40,40-49
1111458,2015,2761.45,0.0,1974,F,Oberbipp BE,2012,,,LE,ledig,0,,False,41,40-49
1111458,2016,2167.15,0.0,1974,F,Oberbipp BE,2012,,,LE,ledig,0,,False,42,40-49
1111458,2017,908.3,0.0,1974,F,Oberbipp BE,2012,,,LE,ledig,0,,False,43,40-49
1111458,2018,1593.25,0.0,1974,F,Oberbipp BE,2012,,,LE,ledig,0,,False,44,40-49
1111458,2019,2760.8,0.0,1974,F,Oberbipp BE,2012,,,LE,ledig,0,,False,45,40-49
1111458,2020,1808.3,0.0,1974,F,Oberbipp BE,2012,,,LE,ledig,0,,False,46,40-49
1111465,2014,0.0,0.0,1974,F,Luterbach SO,2012,2014,,LE,ledig,0,,False,40,40-49
1111468,2012,163.75,0.0,1971,M,Nennigkofen SO,2012,2016,,LE,ledig,0,,True,41,40-49
1111468,2013,62.95,0.0,1971,M,Nennigkofen SO,2012,2016,,LE,ledig,0,,True,42,40-49
1111468,2014,73.95,0.0,1971,M,Nennigkofen SO,2012,2016,,LE,ledig,0,,True,43,40-49
1111468,2015,46.2,187.6,1971,M,Nennigkofen SO,2012,2016,,LE,ledig,0,,True,44,40-49
1111477,2012,0.0,0.0,1965,M,Zufikon AG,2012,2012,,LE,ledig,0,,True,47,40-49
1111563,2015,3521.25,0.0,1971,M,Ittigen BE,2012,2018,,VH,verheiratet,0,,True,44,40-49
1111563,2016,3746.7,0.0,1971,M,Ittigen BE,2012,2018,,VH,verheiratet,0,,True,45,40-49
1111563,2017,3532.85,0.0,1971,M,Ittigen BE,2012,2018,,VH,verheiratet,0,,True,46,40-49
1111660,2018,4512.3,0.0,1969,F,Solothurn SO,2012,2019,,GS,geschieden,0,,False,49,40-49
1111677,2017,3948.2,0.0,1977,M,Kriegstetten SO,2012,2021,,LE,ledig,0,,True,40,40-49
1111677,2018,3895.2,0.0,1977,M,Kriegstetten SO,2012,2021,,LE,ledig,0,,True,41,40-49
1111677,2019,4166.8,0.0,1977,M,Kriegstetten SO,2012,2021,,LE,ledig,0,,True,42,40-49
1111677,2020,3895.2,0.0,1977,M,Kriegstetten SO,2012,2021,,LE,ledig,0,,True,43,40-49
1111680,2012,575.35,0.0,1963,M,Solothurn SO,2012,2016,,VH,verheiratet,0,,True,49,40-49
1111712,2012,2194.85,0.0,1969,M,Subingen SO,2012,,,VH,verheiratet,0,,True,43,40-49
1111712,2013,2716.4,0.0,1969,M,Subingen SO,2012,,,VH,verheiratet,0,,True,44,40-49
1111712,2014,2630.45,0.0,1969,M,Subingen SO,2012,,,VH,verheiratet,0,,True,45,40-49
1111712,2015,2144.15,0.0,1969,M,Subingen SO,2012,,,VH,verheiratet,0,,True,46,40-49
1111712,2016,1705.25,0.0,1969,M,Subingen SO,2012,,,VH,verheiratet,0,,True,47,40-49
1111712,2017,1711.05,0.0,1969,M,Subingen SO,2012,,,VH,verheiratet,0,,True,48,40-49
1111712,2018,0.0,0.0,1969,M,Subingen SO,2012,,,VH,verheiratet,0,,True,49,40-49
1111725,2020,0.0,0.0,1980,F,,2012,2020,,LE,ledig,0,,False,40,40-49
1111761,2012,7916.9,0.0,1963,M,Subingen SO,2012,2016,,VH,verheiratet,0,,True,49,40-49
1111660,2017,3316.4,0.0,1969,F,Solothurn SO,2012,2019,,GS,geschieden,0,,False,48,40-49
1111660,2016,3438.2,0.0,1969,F,Solothurn SO,2012,2019,,GS,geschieden,0,,False,47,40-49
1111660,2015,2097.9,0.0,1969,F,Solothurn SO,2012,2019,,GS,geschieden,0,,False,46,40-49
1111660,2014,1389.95,0.0,1969,F,Solothurn SO,2012,2019,,GS,geschieden,0,,False,45,40-49
1111563,2018,0.0,0.0,1971,M,Ittigen BE,2012,2018,,VH,verheiratet,0,,True,47,40-49
1111589,2018,2240.65,0.0,1978,M,Niederönz BE,2012,,,LE,ledig,0,,True,40,40-49
1111589,2019,2520.25,0.0,1978,M,Niederönz BE,2012,,,LE,ledig,0,,True,41,40-49
1111589,2020,2240.65,0.0,1978,M,Niederönz BE,2012,,,LE,ledig,0,,True,42,40-49
1619,2020,0.0,0.0,1973,F,,2020,2021,,LE,ledig,0,,False,47,40-49
1607,2018,3602.8,1.75,1969,F,,1969,,,LE,ledig,0,,False,49,40-49
1607,2017,2926.65,3.95,1969,F,,1969,,,LE,ledig,0,,False,48,40-49
1112013,2020,1255.3,0.0,1978,M,Winterthur ZH,2013,,,VH,verheiratet,0,,True,42,40-49
1607,2016,2946.55,9.1,1969,F,,1969,,,LE,ledig,0,,False,47,40-49
1607,2014,3078.0,0.0,1969,F,,1969,,,LE,ledig,0,,False,45,40-49
1607,2013,2866.35,0.0,1969,F,,1969,,,LE,ledig,0,,False,44,40-49
1607,2012,2613.8,0.0,1969,F,,1969,,,LE,ledig,0,,False,43,40-49
1607,2011,2979.75,0.0,1969,F,,1969,,,LE,ledig,0,,False,42,40-49
1607,2010,1859.8,0.0,1969,F,,1969,,,LE,ledig,0,,False,41,40-49
1111660,2012,3994.2,0.0,1969,F,Solothurn SO,2012,2019,,GS,geschieden,0,,False,43,40-49
1111660,2013,3043.25,0.0,1969,F,Solothurn SO,2012,2019,,GS,geschieden,0,,False,44,40-49
1607,2015,3017.65,2.05,1969,F,,1969,,,LE,ledig,0,,False,46,40-49
1470,2015,358.3,0.0,1969,M,,1984,,,GS,geschieden,0,,True,46,40-49
1470,2014,0.0,0.0,1969,M,,1984,,,GS,geschieden,0,,True,45,40-49
1470,2013,0.0,0.0,1969,M,,1984,,,GS,geschieden,0,,True,44,40-49
1112249,2020,3297.95,0.0,1974,M,Grenchen SO,2013,,,LE,ledig,0,,True,46,40-49
1112250,2015,415.45,0.0,1975,F,Grenchen SO,2013,,,LE,ledig,0,,False,40,40-49
1112250,2016,1226.0,0.0,1975,F,Grenchen SO,2013,,,LE,ledig,0,,False,41,40-49
1112250,2017,1153.35,0.0,1975,F,Grenchen SO,2013,,,LE,ledig,0,,False,42,40-49
1112250,2018,1009.2,0.0,1975,F,Grenchen SO,2013,,,LE,ledig,0,,False,43,40-49
1112250,2019,982.15,0.0,1975,F,Grenchen SO,2013,,,LE,ledig,0,,False,44,40-49
1112250,2020,1009.2,0.0,1975,F,Grenchen SO,2013,,,LE,ledig,0,,False,45,40-49
1112252,2013,259.9,0.0,1969,M,Burgdorf BE,2013,,,GS,geschieden,0,,True,44,40-49
1112252,2014,1955.95,0.0,1969,M,Burgdorf BE,2013,,,GS,geschieden,0,,True,45,40-49
1112252,2015,1877.5,0.0,1969,M,Burgdorf BE,2013,,,GS,geschieden,0,,True,46,40-49
1112252,2016,2117.85,0.0,1969,M,Burgdorf BE,2013,,,GS,geschieden,0,,True,47,40-49
1112252,2017,1835.0,0.0,1969,M,Burgdorf BE,2013,,,GS,geschieden,0,,True,48,40-49
1112252,2018,3159.1,0.0,1969,M,Burgdorf BE,2013,,,GS,geschieden,0,,True,49,40-49
1112265,2016,1700.75,0.0,1976,M,Schlieren ZH,2013,,,LE,ledig,0,,True,40,40-49
1112265,2017,1883.8,0.0,1976,M,Schlieren ZH,2013,,,LE,ledig,0,,True,41,40-49
1112249,2019,0.0,0.0,1974,M,Grenchen SO,2013,,,LE,ledig,0,,True,45,40-49
1112265,2018,2096.45,0.0,1976,M,Schlieren ZH,2013,,,LE,ledig,0,,True,42,40-49
1112249,2018,3297.95,0.0,1974,M,Grenchen SO,2013,,,LE,ledig,0,,True,44,40-49
1112249,2016,3514.15,0.0,1974,M,Grenchen SO,2013,,,LE,ledig,0,,True,42,40-49
1112226,2015,0.0,0.0,1973,F,Schlieren ZH,2013,,,LE,ledig,0,,False,42,40-49
1112226,2016,0.0,0.0,1973,F,Schlieren ZH,2013,,,LE,ledig,0,,False,43,40-49
1112226,2017,0.0,0.0,1973,F,Schlieren ZH,2013,,,LE,ledig,0,,False,44,40-49
1112226,2018,0.0,0.0,1973,F,Schlieren ZH,2013,,,LE,ledig,0,,False,45,40-49
1112226,2019,0.0,0.0,1973,F,Schlieren ZH,2013,,,LE,ledig,0,,False,46,40-49
1112226,2020,0.0,0.0,1973,F,Schlieren ZH,2013,,,LE,ledig,0,,False,47,40-49
1112229,2017,2966.05,0.0,1977,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,40,40-49
1112229,2018,2614.95,0.0,1977,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,41,40-49
1112229,2019,1259.4,0.0,1977,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,42,40-49
1112229,2020,2614.95,0.0,1977,M,Grenchen SO,2013,,,VH,verheiratet,0,,True,43,40-49
1112235,2015,0.0,0.0,1975,F,Emmenbrücke LU,2013,2017,,LE,ledig,0,,False,40,40-49
1112235,2016,0.0,0.0,1975,F,Emmenbrücke LU,2013,2017,,LE,ledig,0,,False,41,40-49
1112235,2017,0.0,0.0,1975,F,Emmenbrücke LU,2013,2017,,LE,ledig,0,,False,42,40-49
1112249,2014,2109.85,0.0,1974,M,Grenchen SO,2013,,,LE,ledig,0,,True,40,40-49
1112249,2015,2067.85,0.0,1974,M,Grenchen SO,2013,,,LE,ledig,0,,True,41,40-49
1112249,2017,2368.7,0.0,1974,M,Grenchen SO,2013,,,LE,ledig,0,,True,43,40-49
1112265,2019,2192.25,0.0,1976,M,Schlieren ZH,2013,,,LE,ledig,0,,True,43,40-49
1112265,2020,1852.5,0.0,1976,M,Schlieren ZH,2013,,,LE,ledig,0,,True,44,40-49
1366,2013,948.55,0.0,1964,F,Biberist SO,2008,,,GS,geschieden,0,,False,49,40-49
1319,2010,2200.7,0.0,1967,M,,1967,,,VH,verheiratet,0,,True,43,40-49
1112380,2015,0.0,0.0,1975,M,Grenchen SO,2013,,,LE,ledig,0,,True,40,40-49
1112380,2016,0.0,0.0,1975,M,Grenchen SO,2013,,,LE,ledig,0,,True,41,40-49
1112391,2013,3324.1,0.0,1966,F,Derendingen SO,2013,2018,,VW,verwitwet,0,,False,47,40-49
1112391,2014,3599.7,0.0,1966,F,Derendingen SO,2013,2018,,VW,verwitwet,0,,False,48,40-49
1112391,2015,3152.4,0.0,1966,F,Derendingen SO,2013,2018,,VW,verwitwet,0,,False,49,40-49
1112401,2013,0.0,0.0,1964,M,Solothurn SO,2013,2015,,GS,geschieden,0,,True,49,40-49
1112406,2013,4024.6,0.0,1973,M,Neuenegg BE,2013,2020,,LE,ledig,0,,True,40,40-49
1112406,2014,3955.1,0.0,1973,M,Neuenegg BE,2013,2020,,LE,ledig,0,,True,41,40-49
1112406,2015,3824.7,0.0,1973,M,Neuenegg BE,2013,2020,,LE,ledig,0,,True,42,40-49
1112406,2016,3915.4,0.0,1973,M,Neuenegg BE,2013,2020,,LE,ledig,0,,True,43,40-49
1112406,2017,4280.5,0.0,1973,M,Neuenegg BE,2013,2020,,LE,ledig,0,,True,44,40-49
1112406,2018,4280.5,0.0,1973,M,Neuenegg BE,2013,2020,,LE,ledig,0,,True,45,40-49
1112406,2019,4280.0,0.0,1973,M,Neuenegg BE,2013,2020,,LE,ledig,0,,True,46,40-49
1112406,2020,4280.5,0.0,1973,M,Neuenegg BE,2013,2020,,LE,ledig,0,,True,47,40-49
1319,2011,2969.1,0.0,1967,M,,1967,,,VH,verheiratet,0,,True,44,40-49
1319,2012,2808.2,0.0,1967,M,,1967,,,VH,verheiratet,0,,True,45,40-49
1319,2013,3132.25,0.0,1967,M,,1967,,,VH,verheiratet,0,,True,46,40-49
1319,2014,6027.95,0.0,1967,M,,1967,,,VH,verheiratet,0,,True,47,40-49
1366,2012,912.0,0.0,1964,F,Biberist SO,2008,,,GS,geschieden,0,,False,48,40-49
1366,2011,778.05,0.0,1964,F,Biberist SO,2008,,,GS,geschieden,0,,False,47,40-49
1366,2010,800.7,0.0,1964,F,Biberist SO,2008,,,GS,geschieden,0,,False,46,40-49
1112272,2015,2502.1,0.0,1966,M,Amsteg UR,2015,,,LE,ledig,0,,True,49,40-49
1112308,2013,10378.45,0.0,1969,M,Oberdorf SO,2013,2020,,LE,ledig,0,,True,44,40-49
1112308,2014,9789.55,535.75,1969,M,Oberdorf SO,2013,2020,,LE,ledig,0,,True,45,40-49
1112308,2015,9766.65,599.95,1969,M,Oberdorf SO,2013,2020,,LE,ledig,0,,True,46,40-49
1112226,2014,0.0,0.0,1973,F,Schlieren ZH,2013,,,LE,ledig,0,,False,41,40-49
1112308,2016,9773.1,646.6,1969,M,Oberdorf SO,2013,2020,,LE,ledig,0,,True,47,40-49
1112308,2018,9752.3,1059.85,1969,M,Oberdorf SO,2013,2020,,LE,ledig,0,,True,49,40-49
1112319,2019,1265.35,0.0,1975,M,Zuchwil SO,2017,,,GS,geschieden,0,,True,44,40-49
1112319,2020,4088.2,0.0,1975,M,Zuchwil SO,2017,,,GS,geschieden,0,,True,45,40-49
1112360,2013,3930.3,0.0,1968,F,Strengelbach AG,2013,2015,,FT,verheiratet (freiw. getr.),0,,False,45,40-49
1112360,2014,4079.9,0.0,1968,F,Strengelbach AG,2013,2015,,FT,verheiratet (freiw. getr.),0,,False,46,40-49
1319,2016,9097.3,0.0,1967,M,,1967,,,VH,verheiratet,0,,True,49,40-49
1319,2015,8770.5,0.0,1967,M,,1967,,,VH,verheiratet,0,,True,48,40-49
1112308,2017,9752.3,591.35,1969,M,Oberdorf SO,2013,2020,,LE,ledig,0,,True,48,40-49
1113419,2019,0.0,0.0,1971,M,Zuchwil SO,2015,,,LE,ledig,0,,True,48,40-49
1112226,2013,0.0,0.0,1973,F,Schlieren ZH,2013,,,LE,ledig,0,,False,40,40-49
1112218,2019,3065.15,0.0,1977,F,Biberist SO,2013,,,LE,ledig,0,,False,42,40-49
1112117,2020,0.0,0.0,1975,M,Recherswil SO,2019,2020,,GT,verheiratet (gerichtlich getrennt),0,,True,45,40-49
1112118,2013,0.0,0.0,1973,F,Obergerlafingen SO,2013,,,GT,verheiratet (gerichtlich getrennt),0,,False,40,40-49
